   0.124814891E-03   0.515174866E-02   0.000000000E+00   0.000000000E+00
   0.121581965E-03   0.491233217E-02   0.656518503E-03   0.347922128E-05
   0.112875299E-03   0.428214995E-02   0.113339105E-02   0.120244222E-04
   0.101312377E-03   0.346544222E-02   0.135926658E-02   0.216179124E-04
   0.892569005E-04   0.266131572E-02   0.137531850E-02   0.291209653E-04
   0.779560869E-04   0.197155681E-02   0.126262312E-02   0.334329197E-04
   0.676707277E-04   0.143171602E-02   0.109351228E-02   0.346113593E-04
   0.580646993E-04   0.102612609E-02   0.908898248E-03   0.335672557E-04
   0.489157501E-04   0.728109560E-03   0.731368142E-03   0.308190829E-04
   0.401370235E-04   0.511851744E-03   0.571081997E-03   0.269341945E-04
   0.317644190E-04   0.353880809E-03   0.430290907E-03   0.225921449E-04
   0.241394755E-04   0.239511923E-03   0.312228018E-03   0.179587187E-04
   0.175348760E-04   0.157552888E-03   0.217189518E-03   0.135304172E-04
   0.121150742E-04   0.997228053E-04   0.143889425E-03   0.967068263E-05
   0.784691110E-05   0.597325852E-04   0.892621465E-04   0.643155454E-05
   0.471188332E-05   0.332530835E-04   0.510299069E-04   0.391940057E-05
   0.255785540E-05   0.166825357E-04   0.259816497E-04   0.211435622E-05
   0.127891303E-05   0.756800546E-05   0.118969856E-04   0.101814680E-05
   0.515514103E-06   0.269585166E-05   0.402574233E-05   0.364748701E-06
   0.180769035E-06   0.817780403E-06   0.988101988E-06   0.950459906E-07
   0.401886098E-07   0.268146238E-06   0.217760476E-07   0.422626867E-08
   0.147549741E-07   0.355243031E-06   0.145098056E-06   0.159477231E-07
   0.278810326E-07   0.534838193E-06   0.492076936E-06   0.535059854E-07
   0.431814442E-07   0.643379565E-06   0.734199261E-06   0.813421295E-07
   0.455297240E-07   0.594144865E-06   0.744765600E-06   0.860442526E-07
   0.410684819E-07   0.495278414E-06   0.647556533E-06   0.778201183E-07
   0.331495400E-07   0.378562788E-06   0.511509882E-06   0.632615524E-07
   0.196041974E-07   0.221003447E-06   0.302953026E-06   0.396740383E-07
   0.120382255E-07   0.131235907E-06   0.183327273E-06   0.242084273E-07
   0.567813307E-08   0.629365786E-07   0.870710650E-07   0.122520607E-07
   0.142026957E-08   0.167922760E-07   0.226566428E-07   0.354364116E-08
   0.392385902E-09   0.484235674E-08   0.596547034E-08   0.133331812E-08
   0.564381250E-10   0.363540753E-09  -0.287179447E-09   0.219404397E-09
   0.340553419E-09   0.233374764E-08   0.312532977E-08   0.459924654E-09
   0.144154480E-09   0.594962579E-09   0.113747334E-08   0.267109737E-10
   0.100586739E-08   0.418804458E-08   0.100226050E-08   0.841158476E-09
   0.916085208E-09   0.659127197E-08   0.960135971E-08   0.112730103E-08
   0.563237901E-09   0.343008288E-08   0.552370061E-08   0.424383834E-09
   0.641221298E-09   0.435649561E-08   0.467498840E-08   0.892228236E-09
   0.202118017E-09   0.129480338E-08   0.225582908E-08   0.177326681E-09
   0.651178944E-09   0.318139293E-08   0.141318957E-08   0.724041882E-09
   0.324234556E-09   0.178217874E-08   0.235323272E-08   0.243452591E-09
   0.249064075E-09   0.131448663E-08   0.893694729E-09   0.283604140E-09
   0.392011042E-10   0.252245808E-09   0.350141305E-09   0.417124495E-10
   0.867171196E-10   0.164960101E-09  -0.560092916E-09   0.110556016E-09
   0.146027204E-09   0.302317199E-09  -0.101220454E-08   0.181362730E-09
