   0.957021315E-03   0.186262596E-01   0.407759293E-08   0.000000000E+00
   0.871826545E-03   0.169533510E-01   0.197269581E-02   0.101574324E-04
   0.671886140E-03   0.130288331E-01   0.295044947E-02   0.302562803E-04
   0.461185642E-03   0.888440851E-02   0.289509143E-02   0.443634344E-04
   0.300089654E-03   0.569518982E-02   0.235599396E-02   0.481427305E-04
   0.195393979E-03   0.359671819E-02   0.177332561E-02   0.454521214E-04
   0.132154310E-03   0.231024739E-02   0.131547917E-02   0.407129846E-04
   0.937704972E-04   0.152554549E-02   0.986950588E-03   0.359904770E-04
   0.692056346E-04   0.103505200E-02   0.751539774E-03   0.316768164E-04
   0.522331102E-04   0.715075410E-03   0.576023129E-03   0.275644252E-04
   0.395799325E-04   0.497885863E-03   0.439060881E-03   0.234768577E-04
   0.296399139E-04   0.345539680E-03   0.328941474E-03   0.194096501E-04
   0.217274555E-04   0.237053508E-03   0.240470676E-03   0.154536792E-04
   0.154730315E-04   0.159567266E-03   0.170477259E-03   0.118241669E-04
   0.106061052E-04   0.104293220E-03   0.116145493E-03   0.864909180E-05
   0.695639983E-05   0.657405180E-04   0.756251247E-04   0.599421764E-05
   0.429322699E-05   0.392472903E-04   0.462407224E-04   0.387787350E-05
   0.247398293E-05   0.219544272E-04   0.263286329E-04   0.233275273E-05
   0.131095953E-05   0.113144952E-04   0.137235029E-04   0.127609053E-05
   0.614534713E-06   0.514368776E-05   0.627078862E-05   0.612404165E-06
   0.253947377E-06   0.205010815E-05   0.249170625E-05   0.255078220E-06
   0.777055718E-07   0.599112582E-06   0.698637336E-06   0.750563416E-07
   0.199535037E-07   0.161899322E-06   0.159066744E-06   0.188702671E-07
   0.845506332E-08   0.105282382E-06   0.911438178E-07   0.130906663E-07
   0.155685740E-07   0.177767021E-06   0.193315373E-06   0.235063027E-07
   0.217782077E-07   0.230441103E-06   0.268641770E-06   0.337406298E-07
   0.253980481E-07   0.258176527E-06   0.306645205E-06   0.384992305E-07
   0.219568346E-07   0.219672060E-06   0.263752327E-06   0.346715794E-07
   0.144459582E-07   0.143764069E-06   0.173699149E-06   0.240130298E-07
   0.110073062E-07   0.107141112E-06   0.129391466E-06   0.176993495E-07
   0.649285603E-08   0.638750137E-07   0.761417098E-07   0.109331086E-07
   0.321949645E-08   0.326897549E-07   0.389782215E-07   0.605941430E-08
   0.126757882E-08   0.122216397E-07   0.145640158E-07   0.272820899E-08
   0.197850319E-09   0.258131649E-08   0.274041478E-08   0.647494114E-09
   0.937989408E-10   0.116410570E-08   0.126833677E-08   0.280311080E-09
   0.415847565E-10   0.263396249E-09   0.234350817E-09   0.541790328E-10
   0.235209185E-09   0.100076214E-08   0.326714655E-09   0.166111597E-09
   0.337303380E-09   0.221615482E-08   0.195159133E-08   0.365333652E-09
   0.368241132E-09   0.315029114E-08   0.371102749E-08   0.549716384E-09
   0.263801481E-09   0.206411910E-08   0.232791231E-08   0.341384504E-09
   0.356470464E-09   0.281193779E-08   0.350756180E-08   0.446957082E-09
   0.281605322E-09   0.220198237E-08   0.296272629E-08   0.353618412E-09
   0.150235449E-09   0.121641641E-08   0.989361593E-09   0.266044686E-09
   0.153329710E-09   0.630099750E-09   0.324489990E-09   0.211045278E-09
   0.238475184E-09   0.113945453E-08   0.899848140E-09   0.341217582E-09
   0.232512426E-09   0.538493916E-09  -0.780481735E-09   0.314667375E-09
   0.530826702E-10   0.250715448E-09  -0.345625473E-09   0.165758726E-09
   0.107468900E-08   0.133399358E-08  -0.439236025E-08   0.826226809E-09
   0.765268460E-09   0.981431048E-09  -0.308342107E-08   0.602420502E-09
   0.159360236E-08   0.172177961E-08  -0.686292312E-08   0.102887110E-08
   0.182575355E-08   0.224839214E-08  -0.808489720E-08   0.115780308E-08
   0.969919034E-09   0.100551489E-08  -0.407421119E-08   0.568763536E-09
   0.287258639E-08   0.342694872E-08  -0.127419568E-07   0.182203053E-08
   0.651682708E-09   0.779003972E-09  -0.267915379E-08   0.338867462E-09
   0.742830575E-09   0.848979387E-09  -0.311450221E-08   0.403426237E-09
   0.288100099E-09   0.873520256E-09  -0.119393451E-08   0.385577043E-09
   0.256784510E-09   0.353199359E-09  -0.124874988E-08   0.231086011E-09
   0.308740655E-08   0.352519991E-08  -0.134132474E-07   0.209060946E-08
   0.106397247E-07   0.116675025E-07  -0.450694166E-07   0.669006761E-08
   0.296708347E-07   0.318686268E-07  -0.123695301E-06   0.176349246E-07
   0.504036919E-07   0.528096216E-07  -0.205755740E-06   0.280652959E-07
   0.827580351E-07   0.848963069E-07  -0.330928515E-06   0.440429275E-07
   0.117636681E-06   0.117505060E-06  -0.458537244E-06   0.592324021E-07
   0.173337369E-06   0.169867548E-06  -0.659709713E-06   0.833451637E-07
   0.207065085E-06   0.199218761E-06  -0.765471327E-06   0.936130675E-07
   0.183055505E-06   0.172491710E-06  -0.648813455E-06   0.784485010E-07
   0.130982244E-06   0.120171151E-06  -0.429528825E-06   0.502199029E-07
   0.803985216E-07   0.699255835E-07  -0.215837673E-06   0.250311860E-07
   0.123869100E-06   0.101791521E-06  -0.337334711E-06   0.394901392E-07
   0.497017254E-06   0.407987983E-06  -0.154352267E-05   0.164458072E-06
   0.166659163E-05   0.134736456E-05  -0.523171275E-05   0.526817360E-06
   0.436713935E-05   0.347764399E-05  -0.134471929E-04   0.128527995E-05
   0.944776002E-05   0.737101209E-05  -0.281121829E-04   0.255749183E-05
   0.179591607E-04   0.137223878E-04  -0.512267179E-04   0.441532575E-05
   0.316690421E-04   0.237105760E-04  -0.861286098E-04   0.703851720E-05
   0.526178374E-04   0.386916145E-04  -0.135676368E-03   0.104357432E-04
   0.825100869E-04   0.596771533E-04  -0.200064125E-03   0.144703436E-04
   0.124090177E-03   0.885770496E-04  -0.280540320E-03   0.189442308E-04
   0.181674346E-03   0.128432890E-03  -0.379667297E-03   0.238284265E-04
   0.260355300E-03   0.182986128E-03  -0.497972593E-03   0.289306099E-04
   0.367433531E-03   0.257692562E-03  -0.635624107E-03   0.340732549E-04
   0.517389504E-03   0.363263913E-03  -0.801068789E-03   0.393597802E-04
   0.734558678E-03   0.517278793E-03  -0.100691454E-02   0.451150627E-04
   0.106434035E-02   0.751927029E-03  -0.127985829E-02   0.514089625E-04
   0.158797216E-02   0.112390856E-02  -0.165883591E-02   0.584985683E-04
   0.244454178E-02   0.172989548E-02  -0.218397519E-02   0.650461516E-04
   0.383085129E-02   0.270705507E-02  -0.283653266E-02   0.681526435E-04
   0.593259605E-02   0.418518111E-02  -0.342043187E-02   0.615167228E-04
   0.864207372E-02   0.608972041E-02  -0.342986616E-02   0.408782253E-04
   0.111859180E-01   0.787865650E-02  -0.226709526E-02   0.134391485E-04
   0.122754052E-01   0.864561554E-02  -0.565823566E-08   0.000000000E+00
