   0.433108211E-02   0.577963851E-01  -0.291354926E-10   0.000000000E+00
   0.400011521E-02   0.534200445E-01   0.531982444E-02   0.295616228E-04
   0.319625065E-02   0.427850559E-01   0.832895655E-02   0.923952030E-04
   0.228867377E-02   0.307309981E-01   0.865130406E-02   0.143164914E-03
   0.153869647E-02   0.207078122E-01   0.741381617E-02   0.162669632E-03
   0.101338606E-02   0.136140315E-01   0.577803887E-02   0.158403025E-03
   0.677512435E-03   0.900357962E-02   0.435239775E-02   0.143231198E-03
   0.468769198E-03   0.608501863E-02   0.327862147E-02   0.126697298E-03
   0.337826525E-03   0.422637770E-02   0.250972458E-02   0.112049071E-03
   0.252213358E-03   0.300918124E-02   0.195516273E-02   0.995720839E-04
   0.192688080E-03   0.217809458E-02   0.153857819E-02   0.876956765E-04
   0.148787221E-03   0.159093959E-02   0.121280306E-02   0.765921723E-04
   0.114773946E-03   0.116267474E-02   0.948819506E-03   0.657259734E-04
   0.879308500E-04   0.846304058E-03   0.733854598E-03   0.552400998E-04
   0.662632738E-04   0.609275128E-03   0.556647079E-03   0.448906794E-04
   0.489681770E-04   0.431666529E-03   0.412708236E-03   0.357028111E-04
   0.351421622E-04   0.299165171E-03   0.296742073E-03   0.271643639E-04
   0.244727798E-04   0.201925708E-03   0.206527140E-03   0.199485330E-04
   0.165008660E-04   0.132399437E-03   0.138914911E-03   0.141357459E-04
   0.105927429E-04   0.829020864E-04   0.886416237E-04   0.946969249E-05
   0.648239165E-05   0.497359142E-04   0.538061904E-04   0.598106544E-05
   0.371486794E-05   0.279395408E-04   0.304016103E-04   0.353098767E-05
   0.194829067E-05   0.143728585E-04   0.155552643E-04   0.187776675E-05
   0.937077175E-06   0.678457809E-05   0.720891330E-05   0.908895345E-06
   0.395133497E-06   0.282076508E-05   0.284052112E-05   0.372938530E-06
   0.131187690E-06   0.973400461E-06   0.811944915E-06   0.113405690E-06
   0.378170881E-07   0.366212504E-06   0.192487676E-06   0.294303355E-07
   0.287236670E-07   0.329034890E-06   0.229054081E-06   0.328402940E-07
   0.435444498E-07   0.452282677E-06   0.425739699E-06   0.577665276E-07
   0.577598698E-07   0.538746804E-06   0.569766939E-06   0.760791679E-07
   0.680127457E-07   0.605854950E-06   0.668152666E-06   0.915964620E-07
   0.696187712E-07   0.604625598E-06   0.688263412E-06   0.101387371E-06
   0.536668807E-07   0.446778870E-06   0.514245698E-06   0.724321509E-07
   0.454764333E-07   0.370656153E-06   0.432943125E-06   0.619891267E-07
   0.324513962E-07   0.258402508E-06   0.303418830E-06   0.428749729E-07
   0.220671499E-07   0.165198799E-06   0.185940650E-06   0.243957086E-07
   0.131785676E-07   0.952310160E-07   0.107848102E-06   0.137265461E-07
   0.735905692E-08   0.447096902E-07   0.501784569E-07   0.481162576E-08
   0.509134068E-08   0.281449157E-07   0.314980397E-07   0.254755972E-08
   0.281005508E-08   0.705375358E-08   0.364421893E-08  -0.439263320E-09
   0.292124880E-08   0.362216745E-08  -0.596844396E-08   0.296708283E-10
   0.143523504E-08   0.124905164E-08  -0.278614531E-08   0.189003896E-09
   0.291629720E-08   0.374991549E-08  -0.115433165E-07   0.194407757E-08
   0.225538721E-08   0.412720746E-08  -0.624794660E-08   0.244301246E-08
   0.301746916E-08   0.678397294E-08  -0.680981271E-08   0.389699650E-08
   0.478333728E-08   0.862613714E-08  -0.119064287E-07   0.490211560E-08
   0.194954342E-08   0.475976192E-08  -0.469426720E-08   0.276329848E-08
   0.199704231E-08   0.792391930E-08   0.476320672E-08   0.292283464E-08
   0.906536513E-09   0.529594946E-08   0.648876508E-08   0.119718302E-08
   0.729069638E-09   0.235340014E-08   0.342735218E-08  -0.508827494E-10
   0.206085704E-08   0.318586690E-08  -0.192992200E-08  -0.241399484E-09
   0.402026457E-08   0.367720698E-08  -0.103394067E-07   0.202339451E-09
   0.209641460E-07   0.252700154E-07  -0.746517017E-07   0.957342028E-08
   0.391252541E-07   0.440353318E-07  -0.139923046E-06   0.186181186E-07
   0.545287939E-07   0.620718197E-07  -0.193658906E-06   0.251478500E-07
   0.112419336E-06   0.130059547E-06  -0.408867237E-06   0.601717289E-07
   0.159323662E-06   0.184717337E-06  -0.576953312E-06   0.866299104E-07
   0.223301214E-06   0.256773944E-06  -0.797532323E-06   0.117951956E-06
   0.308127767E-06   0.353483557E-06  -0.108538768E-05   0.157068826E-06
   0.365442105E-06   0.413405672E-06  -0.125942893E-05   0.183815885E-06
   0.379834404E-06   0.425205457E-06  -0.126699035E-05   0.176438121E-06
   0.340585842E-06   0.376471064E-06  -0.107789094E-05   0.148746267E-06
   0.259667814E-06   0.284298892E-06  -0.739964150E-06   0.105828164E-06
   0.196236400E-06   0.206316216E-06  -0.420385845E-06   0.620708889E-07
   0.224043831E-06   0.213213170E-06  -0.369289637E-06   0.543310072E-07
   0.615337967E-06   0.575538024E-06  -0.140221630E-05   0.188579534E-06
   0.189351556E-05   0.179633207E-05  -0.506865217E-05   0.638528888E-06
   0.448544188E-05   0.421518052E-05  -0.122713736E-04   0.148573258E-05
   0.952311439E-05   0.891150012E-05  -0.260666693E-04   0.302330909E-05
   0.183670491E-04   0.170230651E-04  -0.494854612E-04   0.551248331E-05
   0.327047564E-04   0.300025968E-04  -0.859312786E-04   0.916907538E-05
   0.542100825E-04   0.491015162E-04  -0.137651499E-03   0.140850861E-04
   0.846514813E-04   0.758799142E-04  -0.206370911E-03   0.201469356E-04
   0.127722014E-03   0.113581285E-03  -0.297718623E-03   0.275158854E-04
   0.186657009E-03   0.164819081E-03  -0.413547416E-03   0.362690917E-04
   0.264676113E-03   0.232690989E-03  -0.553897873E-03   0.458707727E-04
   0.367488887E-03   0.322516164E-03  -0.722096534E-03   0.562365240E-04
   0.501051021E-03   0.440329022E-03  -0.918443431E-03   0.670437003E-04
   0.674737908E-03   0.595359190E-03  -0.114583364E-02   0.784103831E-04
   0.905028603E-03   0.803761824E-03  -0.141598342E-02   0.901530730E-04
   0.121393555E-02   0.108732469E-02  -0.173803116E-02   0.101959944E-03
   0.164410414E-02   0.148540433E-02  -0.214267336E-02   0.116184587E-03
   0.226950319E-02   0.206688372E-02  -0.267873751E-02   0.131738358E-03
   0.321785873E-02   0.294857961E-02  -0.341749610E-02   0.149942731E-03
   0.470068539E-02   0.432407716E-02  -0.444248691E-02   0.169245090E-03
   0.703899981E-02   0.648891460E-02  -0.579103129E-02   0.185098805E-03
   0.105977124E-01   0.978220906E-02  -0.729141198E-02   0.186364079E-03
   0.155963013E-01   0.144140217E-01  -0.837350730E-02   0.160006486E-03
   0.215504281E-01   0.199424159E-01  -0.795365218E-02   0.100851539E-03
   0.267796163E-01   0.248062368E-01  -0.503736781E-02   0.317741797E-04
   0.289298929E-01   0.268083159E-01  -0.159589835E-07   0.000000000E+00
