   0.256729355E+02   0.596055412E+02   0.106299910E-05   0.000000000E+00
   0.243294697E+02   0.565397186E+02   0.948292971E+00   0.871057529E-02
   0.208380451E+02   0.485633125E+02   0.162751985E+01   0.302908868E-01
   0.163910656E+02   0.383819008E+02   0.192656755E+01   0.550045781E-01
   0.120855713E+02   0.284946499E+02   0.190306866E+01   0.748181790E-01
   0.852140903E+01   0.202698193E+02   0.168793285E+01   0.863539279E-01
   0.583868361E+01   0.140432577E+02   0.139913273E+01   0.902936161E-01
   0.393724585E+01   0.959627056E+01   0.111170638E+01   0.887405425E-01
   0.263414431E+01   0.652046585E+01   0.860116899E+00   0.839398801E-01
   0.176028466E+01   0.443393612E+01   0.655379236E+00   0.775635839E-01
   0.118055880E+01   0.303009844E+01   0.495526969E+00   0.706762373E-01
   0.797616363E+00   0.208734894E+01   0.373723358E+00   0.639703348E-01
   0.545211852E+00   0.145388043E+01   0.282406390E+00   0.578246936E-01
   0.378853410E+00   0.102630019E+01   0.214537591E+00   0.522789210E-01
   0.269223899E+00   0.736229479E+00   0.164390758E+00   0.472954586E-01
   0.196911007E+00   0.538727462E+00   0.127472222E+00   0.430232547E-01
   0.149187043E+00   0.402918935E+00   0.100250959E+00   0.392141789E-01
   0.117713511E+00   0.309371382E+00   0.802307278E-01   0.359792188E-01
   0.969051570E-01   0.244018227E+00   0.653783455E-01   0.331207477E-01
   0.831762776E-01   0.198059052E+00   0.543468446E-01   0.305651538E-01
   0.740867183E-01   0.165434420E+00   0.460760929E-01   0.283462666E-01
   0.680309013E-01   0.141980261E+00   0.398219377E-01   0.263667814E-01
   0.639498755E-01   0.124808781E+00   0.350020640E-01   0.246131290E-01
   0.611240789E-01   0.112023987E+00   0.312264096E-01   0.230471119E-01
   0.591268800E-01   0.102312572E+00   0.282246657E-01   0.216006916E-01
   0.576085597E-01   0.947246924E-01   0.257561430E-01   0.203075893E-01
   0.564223900E-01   0.886865258E-01   0.236897767E-01   0.191374440E-01
   0.553762652E-01   0.836926922E-01   0.219018795E-01   0.180640146E-01
   0.544403419E-01   0.794871300E-01   0.203202683E-01   0.170870908E-01
   0.535758361E-01   0.758725405E-01   0.189036839E-01   0.161893219E-01
   0.527450629E-01   0.726966634E-01   0.176017284E-01   0.153716812E-01
   0.518623851E-01   0.698065311E-01   0.163878016E-01   0.145918448E-01
   0.510955490E-01   0.672861710E-01   0.152648222E-01   0.139170252E-01
   0.503271893E-01   0.649771690E-01   0.142006939E-01   0.132939927E-01
