   0.961373043E+01   0.589768906E+02  -0.526788682E-10   0.000000000E+00
   0.633664131E+01   0.388465233E+02   0.219116426E+01   0.143469526E-01
   0.248207378E+01   0.151822939E+02   0.172273207E+01   0.226233900E-01
   0.863411903E+00   0.525890207E+01   0.904439449E+00   0.179161206E-01
   0.310526282E+00   0.187776780E+01   0.437175959E+00   0.116534010E-01
   0.119083278E+00   0.712247789E+00   0.211011857E+00   0.714460062E-02
   0.489741676E-01   0.288514167E+00   0.103858903E+00   0.431709411E-02
   0.219415147E-01   0.127195135E+00   0.526993275E-01   0.264144316E-02
   0.110852951E-01   0.637860745E-01   0.280041918E-01   0.167497469E-02
   0.656967005E-02   0.383228138E-01   0.160033163E-01   0.112602965E-02
   0.460422318E-02   0.278200191E-01   0.101715177E-01   0.816440792E-03
   0.366301392E-02   0.231070165E-01   0.731833698E-02   0.646197586E-03
   0.312358374E-02   0.204900317E-01   0.587371504E-02   0.550230558E-03
   0.273662154E-02   0.185254924E-01   0.506556081E-02   0.495842542E-03
   0.240303902E-02   0.166952014E-01   0.452147378E-02   0.453101879E-03
   0.209470280E-02   0.148636615E-01   0.407317001E-02   0.420224300E-03
   0.180510315E-02   0.130375717E-01   0.365441409E-02   0.388336746E-03
   0.153353100E-02   0.112608774E-01   0.324124889E-02   0.353025942E-03
   0.128347671E-02   0.957054924E-02   0.282819849E-02   0.315885642E-03
   0.106160250E-02   0.802390464E-02   0.243278383E-02   0.279984524E-03
   0.866705959E-03   0.663344096E-02   0.205939636E-02   0.243396440E-03
   0.697395590E-03   0.540322065E-02   0.170978624E-02   0.207854813E-03
   0.554614933E-03   0.434778491E-02   0.139857235E-02   0.174273911E-03
   0.437007868E-03   0.346441078E-02   0.113107671E-02   0.144247795E-03
   0.339332561E-03   0.271787145E-02   0.895141624E-03   0.116929703E-03
   0.260756846E-03   0.211098208E-02   0.699861732E-03   0.929072048E-04
   0.197532630E-03   0.161696656E-02   0.536104781E-03   0.723347111E-04
   0.148103238E-03   0.122623914E-02   0.405438594E-03   0.552140591E-04
   0.109972192E-03   0.914930017E-03   0.299566367E-03   0.413392736E-04
   0.801427304E-04   0.672560011E-03   0.216039858E-03   0.298193154E-04
   0.581390595E-04   0.490656530E-03   0.154303343E-03   0.212046962E-04
   0.414828100E-04   0.352105330E-03   0.107147243E-03   0.144890410E-04
   0.290282005E-04   0.246985292E-03   0.712704132E-04   0.930989518E-05
   0.204480475E-04   0.173438544E-03   0.476539972E-04   0.593450295E-05
   0.141911632E-04   0.118919219E-03   0.303018678E-04   0.347096034E-05
   0.968043423E-05   0.798234541E-04   0.182577423E-04   0.175103412E-05
   0.663087849E-05   0.542318739E-04   0.111723948E-04   0.852228311E-06
   0.451229062E-05   0.353906544E-04   0.602143155E-05   0.263068188E-06
   0.317842341E-05   0.232952516E-04   0.325467795E-05   0.798673216E-08
   0.223491497E-05   0.150132764E-04   0.144232604E-05  -0.639068887E-07
   0.172183809E-05   0.961382739E-05   0.573009345E-06  -0.647660627E-07
   0.137677421E-05   0.632175306E-05   0.147502874E-06   0.287432353E-07
   0.114460647E-05   0.428726662E-05  -0.129657337E-06   0.184011327E-06
   0.107717233E-05   0.303105503E-05  -0.155413943E-06   0.253071875E-06
   0.106652931E-05   0.233698142E-05  -0.167145259E-06   0.318218667E-06
   0.114026363E-05   0.191620279E-05  -0.146897477E-06   0.368611325E-06
   0.131333991E-05   0.181734526E-05  -0.892105874E-07   0.364814440E-06
   0.162432877E-05   0.197194549E-05  -0.687599808E-07   0.307167937E-06
   0.206508253E-05   0.244954526E-05  -0.450540192E-07   0.289270645E-06
   0.287703165E-05   0.331984461E-05  -0.179431865E-06   0.185405739E-06
   0.411930387E-05   0.481715188E-05  -0.510506140E-06   0.120811578E-06
   0.609522294E-05   0.721420611E-05  -0.126511782E-05   0.917816365E-07
   0.922986692E-05   0.112397192E-04  -0.296550047E-05   0.224865289E-06
   0.139406411E-04   0.171994852E-04  -0.581846007E-05   0.517663068E-06
   0.209054215E-04   0.261903024E-04  -0.106114812E-04   0.113038379E-05
   0.315041798E-04   0.394944800E-04  -0.185131194E-04   0.218197511E-05
   0.464239747E-04   0.584465415E-04  -0.302453518E-04   0.379621838E-05
   0.683202597E-04   0.857804116E-04  -0.483084259E-04   0.633779382E-05
   0.981539342E-04   0.123453763E-03  -0.735590438E-04   0.985251154E-05
   0.138420583E-03   0.173537643E-03  -0.107151092E-03   0.144757660E-04
   0.194979148E-03   0.243839197E-03  -0.156089794E-03   0.211213319E-04
   0.268105039E-03   0.333976641E-03  -0.217420253E-03   0.293064277E-04
   0.363664876E-03   0.452016044E-03  -0.297132821E-03   0.393903465E-04
   0.487849087E-03   0.604800181E-03  -0.399208395E-03   0.519283967E-04
   0.644713640E-03   0.797180983E-03  -0.524438918E-03   0.667238128E-04
   0.841985398E-03   0.103778753E-02  -0.677050673E-03   0.840713255E-04
   0.108643016E-02   0.133483962E-02  -0.859907421E-03   0.103799721E-03
   0.137955882E-02   0.169174222E-02  -0.106929266E-02   0.124334838E-03
   0.173658004E-02   0.212420174E-02  -0.131478347E-02   0.147785424E-03
   0.215403223E-02   0.262749195E-02  -0.158434291E-02   0.171714666E-03
   0.263875956E-02   0.321217719E-02  -0.188151514E-02   0.195161119E-03
   0.318589644E-02   0.386992400E-02  -0.219323556E-02   0.216719534E-03
   0.380520266E-02   0.461097248E-02  -0.252678618E-02   0.237786575E-03
   0.446933601E-02   0.540211936E-02  -0.285379146E-02   0.254333252E-03
   0.518300198E-02   0.624623243E-02  -0.318598724E-02   0.268535689E-03
   0.590672577E-02   0.709389290E-02  -0.350253982E-02   0.277485553E-03
   0.665069232E-02   0.795083959E-02  -0.384148397E-02   0.287531904E-03
   0.740595860E-02   0.880627055E-02  -0.424745912E-02   0.298313826E-03
   0.824124180E-02   0.973024592E-02  -0.485442532E-02   0.324331922E-03
   0.936591998E-02   0.109722344E-01  -0.594657194E-02   0.380431564E-03
   0.113532823E-01   0.132311033E-01  -0.810475647E-02   0.495871762E-03
   0.156235993E-01   0.182602052E-01  -0.124946879E-01   0.716434093E-03
   0.256489441E-01   0.303936210E-01  -0.214481968E-01   0.112019607E-02
   0.500758030E-01   0.605092235E-01  -0.397390462E-01   0.183278311E-02
   0.111092336E+00   0.136739597E+00  -0.772681460E-01   0.307665928E-02
   0.269184858E+00   0.336023718E+00  -0.155155465E+00   0.513577415E-02
   0.698960006E+00   0.881418645E+00  -0.318051130E+00   0.839864928E-02
   0.193138492E+01   0.245278168E+01  -0.651011586E+00   0.128439646E-01
   0.549934721E+01   0.701683283E+01  -0.122494459E+01   0.160667915E-01
   0.138687267E+02   0.177434883E+02  -0.153687108E+01   0.100606969E-01
   0.208897228E+02   0.267499924E+02  -0.577842229E-05   0.000000000E+00
