   0.417708978E-02   0.468346804E+00   0.495075057E-07   0.000000000E+00
   0.413653394E-02   0.460129946E+00   0.291797016E-01   0.236212407E-03
   0.401903270E-02   0.436526060E+00   0.555754192E-01   0.885348709E-03
   0.383204734E-02   0.400236666E+00   0.769255832E-01   0.179250864E-02
   0.358449970E-02   0.354896098E+00   0.916851163E-01   0.273777382E-02
   0.328589673E-02   0.304742634E+00   0.991626456E-01   0.355733046E-02
   0.295503787E-02   0.254216880E+00   0.101015128E+00   0.412307633E-02
   0.259344210E-02   0.205789477E+00   0.967455357E-01   0.438447529E-02
   0.221760059E-02   0.161885723E+00   0.882452354E-01   0.433620205E-02
   0.184109958E-02   0.123759337E+00   0.768460706E-01   0.405048812E-02
   0.147807214E-02   0.918662772E-01   0.638446584E-01   0.357260695E-02
   0.114046608E-02   0.660826117E-01   0.503270254E-01   0.298045645E-02
   0.847499876E-03   0.461216345E-01   0.379654132E-01   0.237406325E-02
   0.592101132E-03   0.308267679E-01   0.262270924E-01   0.170493394E-02
   0.393156020E-03   0.198468845E-01   0.169807430E-01   0.115184800E-02
   0.242248221E-03   0.121639995E-01   0.979244243E-02   0.683951308E-03
   0.139622978E-03   0.714946305E-02   0.503426045E-02   0.353065116E-03
   0.747891900E-04   0.404197350E-02   0.219490193E-02   0.150919179E-03
   0.375480413E-04   0.223590643E-02   0.751950603E-03   0.458629511E-04
   0.177200891E-04   0.125107763E-02   0.153781642E-03   0.625158600E-05
   0.102222975E-04   0.785346027E-03   0.161076954E-03   0.168797360E-04
   0.822906259E-05   0.560912595E-03   0.353617885E-03   0.421288896E-04
   0.828285374E-05   0.469952909E-03   0.575041515E-03   0.717386793E-04
   0.879479103E-05   0.422489626E-03   0.732525485E-03   0.919949161E-04
   0.795018605E-05   0.347679277E-03   0.708864769E-03   0.913834810E-04
   0.716477962E-05   0.292506738E-03   0.660974300E-03   0.867295603E-04
   0.553659493E-05   0.218387839E-03   0.523548282E-03   0.704814884E-04
   0.355685347E-05   0.138302858E-03   0.339537743E-03   0.470329069E-04
   0.259993340E-05   0.984797662E-04   0.249260193E-03   0.348152935E-04
   0.141075293E-05   0.555329607E-04   0.142660487E-03   0.214380962E-04
   0.532417346E-06   0.213877538E-04   0.543270471E-04   0.845462455E-05
   0.314229368E-06   0.126142313E-04   0.320483887E-04   0.510816380E-05
   0.472745612E-07   0.247891876E-05   0.529223780E-05   0.125395150E-05
   0.357416940E-08   0.244007765E-06  -0.231275266E-07   0.151560371E-06
   0.884184548E-08   0.191147478E-06   0.354921468E-06   0.731256833E-07
   0.512780893E-07   0.133913431E-05   0.368454653E-05   0.442568762E-06
   0.214455611E-06   0.651115306E-05   0.163050299E-04   0.253110761E-05
   0.931728366E-07   0.323394966E-05   0.958816509E-05   0.140564794E-05
   0.902995581E-07   0.278521475E-05   0.830732733E-05   0.107773474E-05
   0.730595460E-07   0.229365855E-05   0.676779473E-05   0.906167770E-06
   0.613364861E-07   0.190912897E-05   0.527154498E-05   0.756242571E-06
   0.381763705E-07   0.132901539E-05   0.396025962E-05   0.587606053E-06
   0.460919161E-07   0.163004393E-05   0.461524996E-05   0.719972718E-06
   0.114315153E-07   0.511245503E-06   0.123676921E-05   0.282639860E-06
   0.801271138E-08   0.531516093E-06   0.799297823E-06   0.360519522E-06
   0.175636305E-07   0.857399755E-06   0.148455797E-05   0.534692390E-06
   0.177205735E-07   0.944430667E-06   0.169813120E-05   0.593092636E-06
   0.360574361E-07   0.959187105E-06  -0.315040779E-05   0.740877056E-06
   0.908864735E-07   0.176818105E-05  -0.713928330E-05   0.113333056E-05
   0.302453991E-07   0.823318715E-06  -0.197424401E-05   0.614565351E-06
   0.121764060E-06   0.241459315E-05  -0.102210615E-04   0.163110485E-05
   0.101942618E-06   0.162285835E-05  -0.660586966E-05   0.843553210E-06
   0.125474799E-06   0.208316419E-05  -0.899320275E-05   0.119248398E-05
   0.175706447E-06   0.299413364E-05  -0.124659700E-04   0.172103489E-05
